Time (UTC),08/07/25,08/08/25,08/09/25,08/10/25,08/11/25,08/12/25,08/13/25,08/14/25,08/15/25,08/16/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,1.111111111111111
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
02:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111
04:00,,4.444444444444445,1.111111111111111,1.6666666666666667,2.2222222222222223,0.0,8.333333333333334,6.11111111111111,6.11111111111111,0.0
04:30,,0.0,3.3333333333333335,0.5555555555555556,3.3333333333333335,1.111111111111111,7.777777777777776,0.0,3.3333333333333335,0.0
05:00,,0.5555555555555556,5.5555555555555545,1.111111111111111,4.444444444444445,0.0,0.5555555555555556,0.0,0.0,0.0
05:30,,2.7777777777777772,3.3333333333333335,1.111111111111111,5.5555555555555545,3.3333333333333335,2.2222222222222223,0.5555555555555556,0.0,0.0
06:00,,8.88888888888889,1.111111111111111,1.111111111111111,1.6666666666666667,0.0,2.2222222222222223,0.0,0.0,
06:30,,0.0,0.5555555555555556,2.2222222222222223,0.0,0.0,0.0,0.0,0.5555555555555556,
07:00,,0.0,0.0,0.5555555555555556,0.0,2.2222222222222223,1.111111111111111,0.0,0.0,
07:30,,3.3333333333333335,0.0,0.5555555555555556,1.6666666666666667,2.7777777777777772,0.0,0.0,0.0,
08:00,,0.0,0.5555555555555556,2.2222222222222223,2.2222222222222223,0.0,3.888888888888889,0.0,1.111111111111111,
08:30,,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,3.888888888888889,0.0,0.0,
09:00,,0.5555555555555556,0.5555555555555556,1.6666666666666667,0.0,2.2222222222222223,7.222222222222222,0.5555555555555556,2.2222222222222223,
09:30,,0.0,0.0,0.5555555555555556,0.0,2.7777777777777772,1.111111111111111,1.6666666666666667,0.0,
10:00,,0.0,0.0,2.2222222222222223,0.5555555555555556,13.333333333333334,2.2222222222222223,0.5555555555555556,0.0,
10:30,,0.0,0.0,0.5555555555555556,1.6666666666666667,1.6666666666666667,3.888888888888889,0.0,0.0,
11:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,
11:30,,0.5555555555555556,1.111111111111111,0.0,1.6666666666666667,0.0,1.111111111111111,0.0,0.0,
12:00,,0.0,0.0,0.0,0.0,1.6666666666666667,4.444444444444445,0.0,1.111111111111111,
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.111111111111111,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
20:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
21:30,2.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
