Time (UTC),06/04/26,06/05/26,06/06/26,06/07/26
00:00,,0.0,0.8,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.2,0.0,0.0
02:00,,0.0,0.0,0.0
02:30,,0.0,0.0,0.0
03:00,,0.4,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,4145.6,1654.8,2490.6
05:00,,5443.2,5120.8,5650.4
05:30,,2246.8,262.2,717.2
06:00,,539.8,2.8,2.0
06:30,,14.8,10.0,19.6
07:00,,9.4,0.0,0.0
07:30,,9.2,7.8,0.0
08:00,,10.2,5.4,0.0
08:30,,0.0,0.0,0.0
09:00,,35.2,0.0,0.0
09:30,,1.0,0.0,0.0
10:00,,0.0,0.0,0.0
10:30,,2.6,9.8,0.0
11:00,,0.0,0.0,0.0
11:30,,0.8,4.4,0.2
12:00,,0.0,0.8,0.2
12:30,,0.0,0.0,0.0
13:00,,0.0,0.0,0.0
13:30,,0.0,0.0,0.0
14:00,,0.0,0.0,0.2
14:30,,0.0,0.0,0.0
15:00,,0.2,0.0,0.0
15:30,,0.0,0.0,0.0
16:00,,0.0,0.0,0.0
16:30,,0.0,0.0,0.0
17:00,,0.0,0.0,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,0.2,0.0
19:00,,0.0,0.0,0.0
19:30,,0.4,0.0,0.0
20:00,,0.0,1.0,
20:30,,0.0,0.8,
21:00,,0.0,0.0,
21:30,,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,0.2,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,
