Time (UTC),07/08/26,07/09/26,07/10/26,07/11/26,07/12/26,07/13/26,07/14/26,07/15/26,07/16/26,07/17/26,07/18/26,07/19/26,07/20/26,07/21/26,07/22/26,07/23/26,07/24/26
00:00,,0.0,0.0,21.666666666666668,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,7.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02:00,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02:30,,2.2222222222222223,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,
03:00,,0.0,1.1111111111111112,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,
03:30,,0.0,6.666666666666667,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04:30,,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,13.333333333333334,2.2222222222222223,0.0,0.0,6.111111111111111,0.0,0.0,
05:00,,1.1111111111111112,2.7777777777777772,3.3333333333333335,0.0,1.6666666666666667,0.0,2.7777777777777772,1.6666666666666667,6.666666666666667,2.7777777777777772,0.0,1.6666666666666667,16.11111111111111,0.0,7.222222222222222,
05:30,,3.3333333333333335,2.2222222222222223,1.6666666666666667,1.1111111111111112,3.3333333333333335,3.3333333333333335,1.6666666666666667,0.0,38.88888888888889,9.444444444444445,7.222222222222222,3.3333333333333335,12.222222222222221,3.888888888888889,3.888888888888889,
