Time (UTC),08/21/25,08/22/25,08/23/25,08/24/25,08/25/25,08/26/25,08/27/25,08/28/25,08/29/25,08/30/25,08/31/25,09/01/25,09/02/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
01:00,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,0.0,0.0
03:30,,1.6666666666666667,9.444444444444443,6.11111111111111,6.666666666666667,14.444444444444445,24.444444444444443,23.333333333333332,31.111111111111104,11.666666666666666,12.777777777777779,35.0,5.5555555555555545
04:00,,17.222222222222225,66.66666666666667,33.333333333333336,45.0,38.88888888888889,41.666666666666664,16.11111111111111,17.77777777777778,6.666666666666667,2.2222222222222223,17.222222222222225,2.2222222222222223
04:30,,10.0,27.777777777777782,30.555555555555554,34.44444444444445,22.777777777777775,28.333333333333332,15.0,5.5555555555555545,2.2222222222222223,2.7777777777777772,5.5555555555555545,7.777777777777776
05:00,,8.88888888888889,0.0,0.0,7.222222222222222,10.0,7.222222222222222,0.5555555555555556,8.88888888888889,3.3333333333333335,1.111111111111111,2.7777777777777772,0.0
05:30,,3.3333333333333335,5.5555555555555545,4.444444444444445,7.777777777777776,1.6666666666666667,5.0,0.0,3.888888888888889,0.0,0.0,6.666666666666667,0.0
06:00,,5.0,1.6666666666666667,4.166666666666666,3.3333333333333335,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,2.7777777777777772,0.5555555555555556,1.6666666666666667
06:30,,4.444444444444445,1.6666666666666667,1.111111111111111,0.5555555555555556,1.111111111111111,2.7777777777777772,0.0,2.7777777777777772,1.6666666666666667,0.5555555555555556,0.5555555555555556,4.444444444444445
07:00,,3.888888888888889,1.6666666666666667,3.888888888888889,1.6666666666666667,4.444444444444445,1.111111111111111,0.0,2.2222222222222223,2.2222222222222223,0.0,0.5555555555555556,3.888888888888889
07:30,,0.0,0.0,0.5555555555555556,0.0,0.0,3.3333333333333335,0.0,0.0,2.2222222222222223,0.0,2.7777777777777772,2.7777777777777772
08:00,,1.6666666666666667,0.0,1.111111111111111,0.5555555555555556,0.5555555555555556,0.0,5.0,1.6666666666666667,0.5555555555555556,0.0,1.111111111111111,1.111111111111111
08:30,,1.111111111111111,2.2222222222222223,2.2222222222222223,2.7777777777777772,4.444444444444445,0.0,0.0,1.6666666666666667,0.0,1.111111111111111,1.111111111111111,2.7777777777777772
09:00,,0.0,0.0,1.111111111111111,0.0,1.6666666666666667,0.0,1.111111111111111,0.0,0.5555555555555556,1.111111111111111,1.6666666666666667,0.0
09:30,,0.0,3.888888888888889,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.111111111111111,1.111111111111111,1.111111111111111,0.5555555555555556
10:00,,0.0,0.5555555555555556,3.888888888888889,0.5555555555555556,1.6666666666666667,3.3333333333333335,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667,3.3333333333333335
10:30,,0.5555555555555556,2.2222222222222223,1.6666666666666667,1.6666666666666667,2.7777777777777772,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,2.7777777777777772
11:00,,0.0,0.0,2.7777777777777772,0.0,2.7777777777777772,0.0,0.0,0.0,0.0,1.111111111111111,1.6666666666666667,0.5555555555555556
11:30,,3.888888888888889,4.444444444444445,1.111111111111111,2.7777777777777772,0.0,0.0,0.5555555555555556,1.6666666666666667,1.111111111111111,2.7777777777777772,1.6666666666666667,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,6.11111111111111,0.0,0.5555555555555556,4.444444444444445,0.0,0.5555555555555556,2.2222222222222223
12:30,,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,0.0
19:00,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0
19:30,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
