Time (UTC),07/01/26,07/02/26,07/03/26,07/04/26,07/05/26,07/06/26,07/07/26,07/08/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,3.888888888888889,1.1111111111111112,2.2222222222222223,4.444444444444445,1.1111111111111112,3.3333333333333335,3.888888888888889
05:00,,3.3333333333333335,1.6666666666666667,2.7777777777777772,12.222222222222221,3.3333333333333335,7.222222222222222,11.111111111111109
05:30,,8.88888888888889,8.333333333333334,6.111111111111111,4.444444444444445,10.0,4.444444444444445,5.0
06:00,,7.222222222222222,7.777777777777778,6.666666666666667,5.5555555555555545,5.0,7.777777777777778,6.111111111111111
06:30,,10.555555555555555,5.5555555555555545,12.222222222222221,0.0,1.1111111111111112,5.0,1.6666666666666667
07:00,,1.6666666666666667,6.111111111111111,1.6666666666666667,5.0,1.6666666666666667,4.444444444444445,0.0
07:30,,0.5555555555555556,10.0,0.0,1.1111111111111112,5.0,4.444444444444445,28.88888888888889
08:00,,0.0,7.222222222222222,0.0,1.1111111111111112,0.5555555555555556,1.1111111111111112,0.0
08:30,,0.0,1.1111111111111112,6.666666666666667,0.0,53.888888888888886,5.0,2.2222222222222223
09:00,,1.1111111111111112,1.6666666666666667,1.1111111111111112,0.0,52.22222222222222,20.0,1.1111111111111112
09:30,,17.222222222222225,35.0,1.6666666666666667,0.0,0.5555555555555556,16.666666666666668,0.0
10:00,,0.0,16.11111111111111,1.1111111111111112,0.0,1.6666666666666667,2.7777777777777772,2.7777777777777772
10:30,,1.1111111111111112,7.777777777777778,0.0,1.1111111111111112,11.666666666666666,3.888888888888889,14.444444444444445
11:00,,3.888888888888889,6.666666666666667,2.2222222222222223,0.0,1.1111111111111112,3.3333333333333335,3.3333333333333335
11:30,,0.0,0.0,5.0,1.1111111111111112,1.1111111111111112,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
16:00,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
