Time (UTC),06/24/26,06/25/26,06/26/26,06/27/26,06/28/26
00:00,,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0
01:30,,0.0,0.06666666666666667,0.13333333333333333,0.0
02:00,,0.0,0.0,0.0,0.0
02:30,,0.0,0.06666666666666667,0.0,0.06666666666666667
03:00,,0.06666666666666667,0.0,0.19999999999999998,0.0
03:30,,0.06666666666666667,0.0,0.0,0.06666666666666667
04:00,,0.0,0.0,0.0,0.6666666666666666
04:30,,0.0,0.0,1.7333333333333334,1.8
05:00,,0.0,0.0,0.3333333333333333,9.6
05:30,,0.0,5.0,2.2666666666666666,25.533333333333335
06:00,,6.533333333333334,0.0,13.266666666666666,23.8
06:30,,30.53333333333333,0.0,2.0666666666666664,19.866666666666664
07:00,,11.200000000000001,2.8666666666666667,0.0,3.466666666666667
07:30,,0.19999999999999998,2.9333333333333336,10.933333333333332,2.0
08:00,,3.6,2.8666666666666667,0.0,0.0
08:30,,0.8666666666666666,2.3333333333333335,4.933333333333334,0.06666666666666667
09:00,,5.333333333333333,0.0,0.0,0.0
09:30,,19.066666666666666,0.0,2.533333333333333,7.3999999999999995
10:00,,0.0,0.0,0.0,4.6000000000000005
10:30,,1.7333333333333334,0.0,51.46666666666667,0.0
11:00,,6.466666666666666,0.0,7.066666666666666,0.0
11:30,,0.0,0.06666666666666667,0.0,0.0
12:00,,0.0,0.20000000000000004,0.13333333333333333,0.0
12:30,,0.0,0.0,0.0,0.06666666666666667
13:00,,0.20000000000000004,0.13333333333333333,0.0,0.0
13:30,,0.0,0.06666666666666667,0.13333333333333333,0.0
14:00,,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.19999999999999998,0.0
16:00,,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0
17:30,0.0,0.0,0.0,0.06666666666666667,0.0
18:00,0.0,0.0,0.0,0.0,0.0
18:30,0.06666666666666667,0.0,0.0,0.0,0.0
19:00,0.0,0.0,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0
20:00,0.06666666666666667,0.0,0.0,0.0,0.0
20:30,0.06666666666666667,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0
21:30,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0
22:00,0.0,0.0,0.0,0.0,0.0
22:30,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0
23:00,0.0,0.0,0.0,0.06666666666666667,
23:30,0.0,0.0,0.0,0.0,
