Time (UTC),07/08/26,07/09/26,07/10/26,07/11/26,07/12/26,07/13/26,07/14/26,07/15/26,07/16/26,07/17/26,07/18/26,07/19/26,07/20/26,07/21/26,07/22/26,07/23/26
00:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.7777777777777772,0.5555555555555556,0.5555555555555556,0.5555555555555556,7.222222222222222,0.0,
05:00,,3.3333333333333335,0.0,0.0,0.0,0.0,2.7777777777777772,8.333333333333334,5.5555555555555545,10.555555555555555,3.3333333333333335,1.1111111111111112,18.88888888888889,6.666666666666667,7.777777777777778,
05:30,,4.444444444444445,11.111111111111109,10.555555555555555,10.0,2.2222222222222223,8.88888888888889,7.222222222222222,6.666666666666667,32.22222222222223,12.777777777777779,9.444444444444445,7.777777777777778,16.666666666666668,30.0,
06:00,,1.6666666666666667,4.444444444444445,3.888888888888889,15.0,10.0,10.0,2.7777777777777772,16.666666666666668,7.222222222222222,5.5555555555555545,2.7777777777777772,2.2222222222222223,9.444444444444445,2.2222222222222223,
06:30,,2.2222222222222223,5.5555555555555545,0.5555555555555556,2.7777777777777772,5.0,2.7777777777777772,7.777777777777778,12.222222222222221,8.333333333333334,3.888888888888889,1.1111111111111112,6.111111111111111,3.888888888888889,0.0,
07:00,,2.2222222222222223,2.2222222222222223,0.0,6.111111111111111,0.0,2.7777777777777772,1.6666666666666667,1.6666666666666667,8.88888888888889,3.3333333333333335,0.5555555555555556,0.5555555555555556,3.888888888888889,2.2222222222222223,
07:30,,0.0,2.7777777777777772,1.1111111111111112,2.2222222222222223,0.0,0.0,0.5555555555555556,9.444444444444445,1.6666666666666667,4.444444444444445,0.0,0.5555555555555556,0.5555555555555556,7.222222222222222,
08:00,,0.0,2.7777777777777772,0.0,2.2222222222222223,0.0,0.0,1.6666666666666667,7.222222222222222,3.3333333333333335,3.3333333333333335,2.7777777777777772,0.0,2.2222222222222223,4.444444444444445,
08:30,,0.0,3.888888888888889,2.7777777777777772,5.0,0.0,1.1111111111111112,4.444444444444445,0.0,1.6666666666666667,0.0,0.0,5.0,1.1111111111111112,3.3333333333333335,
09:00,,0.0,0.5555555555555556,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,2.7777777777777772,1.6666666666666667,1.1111111111111112,0.0,0.0,2.7777777777777772,0.0,
09:30,,1.1111111111111112,1.1111111111111112,0.0,3.3333333333333335,0.0,1.6666666666666667,5.5555555555555545,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,1.6666666666666667,
10:00,,0.0,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,0.0,1.6666666666666667,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,1.6666666666666667,
10:30,,0.0,0.0,2.7777777777777772,1.1111111111111112,0.0,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,5.5555555555555545,1.6666666666666667,
11:00,,6.111111111111111,1.1111111111111112,0.0,0.5555555555555556,0.0,0.0,1.1111111111111112,3.3333333333333335,0.0,3.3333333333333335,0.0,0.0,0.0,0.5555555555555556,
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.1111111111111112,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:00,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,
20:30,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
