Time (UTC),06/01/26,06/02/26,06/03/26,06/04/26,06/05/26,06/06/26,06/07/26,06/08/26,06/09/26,06/10/26
00:00,,0.011144444444444434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,0.15525555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00,,0.0,0.0,0.0,1.0185888888888888,1.7605222222222225,3.9228554444444446,1.2157555555555557,0.0,2.7981111111111105
05:30,,1.6677666666666668,0.3786777777777777,0.6673222222222223,0.7498888888888889,6.866333333333333,1.745111111111111,1.2281888888888888,1.8398666666666668,2.8495111111111115
06:00,,0.39021111111111106,0.0,0.658,2.6368666666666667,27.55504433333333,16.29862222222222,0.3509333333333333,0.0,2.254011111111111
06:30,,0.3167444444444444,1.4441666666666668,16.648766666666667,2.2214555555555555,1.7412444444444442,0.0,3.7281555555555546,0.0,16.36918888888889
07:00,,0.3056555555555555,0.6325444444444444,13.283866555555555,0.8743000000000002,0.11404444444444443,7.463622222222223,0.0,0.0,1.5313222222222223
07:30,,0.0,0.0,6.946622222222222,0.6190111111111111,1.2557222222222222,6.962288888888888,2.659422222222222,0.0,9.986711111111113
08:00,,0.4348555555555556,0.0,1.633188888888889,0.0,8.02441111111111,3.5678000000000005,0.4310555555555556,0.0,0.0
08:30,,2.247211111111111,0.7897333333333334,1.3934,0.0,0.9561888888888889,5.684144444444445,1.204611111111111,0.0,12.486211111111112
09:00,,0.0,0.0,10.985433333333333,0.7666666666666666,4.611122222222223,0.5757666666666669,0.09454444444444443,39.782855555555564,10.340666666666666
09:30,,0.0,0.0,8.208166666666667,5.009777777777778,1.177811111111111,0.7807444444444444,0.40944444444444444,30.908555555555562,10.204477777777777
10:00,,0.0,1.8458999999999997,0.4270888888888889,4.420699999999999,3.9312666666666662,1.7746444444444445,1.1784777777777775,0.0,3.3071444444444444
10:30,,0.9113000000000001,0.0,15.8437,5.86268888888889,2.797877777777778,0.1312222222222222,0.0,0.0,4.241422222222223
11:00,,0.0,0.0,5.770344444444444,0.8671555555555557,3.3432777777777773,0.5515888888888888,0.0,0.0,0.7116554444444444
11:30,,0.0,0.21377777777777776,0.0,0.9747,0.0,0.0,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.681111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.3360555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.24426666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
